id,title,category,price,rating,is_in_stock,availability_text,image_url,book_page_url
583,"Lean In: Women, Work, and the Will to Lead",Default,25.02,1,True,In stock,https://books.toscrape.com/media/cache/4f/e5/4fe55bc7134401f6db04f0775ead1d4c.jpg,https://books.toscrape.com/lean-in-women-work-and-the-will-to-lead_183/index.html
584,Is Everyone Hanging Out Without Me? (And Other Concerns),Default,20.11,3,True,In stock,https://books.toscrape.com/media/cache/6b/94/6b94e98f822a42c03c4ff0b9cfdd6e0c.jpg,https://books.toscrape.com/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
585,Gone Girl,Default,37.6,5,True,In stock,https://books.toscrape.com/media/cache/24/ad/24ad42075b1aa1403aef934c29c1e8ba.jpg,https://books.toscrape.com/gone-girl_162/index.html
586,Fellside,Default,38.62,1,True,In stock,https://books.toscrape.com/media/cache/f4/8f/f48f179d6bda290b66b2d165e0a419e6.jpg,https://books.toscrape.com/fellside_155/index.html
587,Eclipse (Twilight #3),Default,18.74,1,True,In stock,https://books.toscrape.com/media/cache/05/f8/05f833af99c37decb506e34e36f5cdaf.jpg,https://books.toscrape.com/eclipse-twilight-3_152/index.html
588,Dracula,Default,52.62,3,True,In stock,https://books.toscrape.com/media/cache/ef/d7/efd7c316b4d60a403ba6d111fdeb2d41.jpg,https://books.toscrape.com/dracula_150/index.html
589,Dead Wake: The Last Crossing of the Lusitania,Default,39.24,5,True,In stock,https://books.toscrape.com/media/cache/69/0e/690ee5b7ef94ea460861eee2e67fd787.jpg,https://books.toscrape.com/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
590,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Default,17.81,1,True,In stock,https://books.toscrape.com/media/cache/df/95/df9520adbabbb17f22fcb3f49c69640f.jpg,https://books.toscrape.com/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
591,Dark Places,Default,23.9,5,True,In stock,https://books.toscrape.com/media/cache/51/bf/51bf575f9af355f4f9f98abe8986402a.jpg,https://books.toscrape.com/dark-places_144/index.html
592,Breaking Dawn (Twilight #4),Default,35.28,5,True,In stock,https://books.toscrape.com/media/cache/ce/24/ce242d3eb00bf1938d6c18e0261ef868.jpg,https://books.toscrape.com/breaking-dawn-twilight-4_136/index.html
593,Beautiful Creatures (Caster Chronicles #1),Default,21.55,5,True,In stock,https://books.toscrape.com/media/cache/82/06/8206f351bd1ff6f52eed515a3b366916.jpg,https://books.toscrape.com/beautiful-creatures-caster-chronicles-1_125/index.html
594,A Visit from the Goon Squad,Default,14.08,5,True,In stock,https://books.toscrape.com/media/cache/92/02/9202adfd4bc39e4058c5b9e851ffbf5a.jpg,https://books.toscrape.com/a-visit-from-the-goon-squad_117/index.html
595,The Zombie Room,Default,19.69,5,True,In stock,https://books.toscrape.com/media/cache/1a/2d/1a2d5e478c6b33738ff17e7acfbd8b66.jpg,https://books.toscrape.com/the-zombie-room_87/index.html
596,The Name of the Wind (The Kingkiller Chronicle #1),Default,50.59,3,True,In stock,https://books.toscrape.com/media/cache/6a/b3/6ab3616e7495ef64b1546a178cf8a9e7.jpg,https://books.toscrape.com/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
597,Taking Shots (Assassins #1),Default,18.88,2,True,In stock,https://books.toscrape.com/media/cache/ea/92/ea92404bce04a4bc76f3ed9c5344b2bf.jpg,https://books.toscrape.com/taking-shots-assassins-1_57/index.html
598,Shatter Me (Shatter Me #1),Default,42.4,1,True,In stock,https://books.toscrape.com/media/cache/f0/31/f031254cafbdff0092c76c8dcba24139.jpg,https://books.toscrape.com/shatter-me-shatter-me-1_53/index.html
599,Paradise Lost (Paradise #1),Default,24.96,1,True,In stock,https://books.toscrape.com/media/cache/66/f9/66f9edebe41032584e08dcf2fc27b8b4.jpg,https://books.toscrape.com/paradise-lost-paradise-1_45/index.html
600,On the Road (Duluoz Legend),Default,32.36,3,True,In stock,https://books.toscrape.com/media/cache/b8/3e/b83e5f1b9c1dcfe0ef05cff4b080e0fa.jpg,https://books.toscrape.com/on-the-road-duluoz-legend_40/index.html
601,Jane Eyre,Default,38.43,5,True,In stock,https://books.toscrape.com/media/cache/0b/9b/0b9bd2c1de5ec402b2c797b53e5257f6.jpg,https://books.toscrape.com/jane-eyre_27/index.html
602,Frankenstein,Default,38.0,2,True,In stock,https://books.toscrape.com/media/cache/00/25/0025515e987a1ebd648773f9ac70bfe6.jpg,https://books.toscrape.com/frankenstein_20/index.html
603,Mesaerion: The Best Science Fiction Stories 1800-1849,Science Fiction,37.59,1,True,In stock,https://books.toscrape.com/media/cache/09/a3/09a3aef48557576e1a85ba7efea8ecb7.jpg,https://books.toscrape.com/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html
604,Join,Science Fiction,35.67,5,True,In stock,https://books.toscrape.com/media/cache/93/63/9363f0065fbad5689f44fcf6e203eef3.jpg,https://books.toscrape.com/join_902/index.html
605,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",Science Fiction,43.3,4,True,In stock,https://books.toscrape.com/media/cache/02/37/0237b445efc18c5562355a5a2c40889c.jpg,https://books.toscrape.com/william-shakespeares-star-wars-verily-a-new-hope-william-shakespeares-star-wars-4_871/index.html
606,The Project,Science Fiction,10.65,1,True,In stock,https://books.toscrape.com/media/cache/10/6e/106e2fc7160712edf8e2ff996dc8cd6c.jpg,https://books.toscrape.com/the-project_856/index.html
607,Soft Apocalypse,Science Fiction,26.12,2,True,In stock,https://books.toscrape.com/media/cache/f0/06/f0060c756556b855184fa32f66280961.jpg,https://books.toscrape.com/soft-apocalypse_833/index.html
608,Sleeping Giants (Themis Files #1),Science Fiction,48.74,1,True,In stock,https://books.toscrape.com/media/cache/c0/72/c072c1ef144d571abd25fe9cc18cceba.jpg,https://books.toscrape.com/sleeping-giants-themis-files-1_604/index.html
609,Arena,Science Fiction,21.36,4,True,In stock,https://books.toscrape.com/media/cache/51/88/518810d182843244a404f2a2a614a93b.jpg,https://books.toscrape.com/arena_587/index.html
610,Foundation (Foundation (Publication Order) #1),Science Fiction,32.42,1,True,In stock,https://books.toscrape.com/media/cache/8b/92/8b9267df86378b6973974ae7e1924ffe.jpg,https://books.toscrape.com/foundation-foundation-publication-order-1_375/index.html
611,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Science Fiction,10.92,1,True,In stock,https://books.toscrape.com/media/cache/b8/b2/b8b2956acc758a381beef87339c0a52f.jpg,https://books.toscrape.com/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
612,Ready Player One,Science Fiction,19.07,4,True,In stock,https://books.toscrape.com/media/cache/51/34/513418bd1c6114f3ea1fd703278e20ef.jpg,https://books.toscrape.com/ready-player-one_209/index.html
613,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Science Fiction,33.26,2,True,In stock,https://books.toscrape.com/media/cache/ef/8b/ef8bc5adcd3bea8e8ba97be76d07a32a.jpg,https://books.toscrape.com/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
614,Dune (Dune #1),Science Fiction,54.86,1,True,In stock,https://books.toscrape.com/media/cache/7a/bc/7abccb865ecf9b0f676800b10c71cfd6.jpg,https://books.toscrape.com/dune-dune-1_151/index.html
615,Do Androids Dream of Electric Sheep? (Blade Runner #1),Science Fiction,51.48,1,True,In stock,https://books.toscrape.com/media/cache/fa/65/fa653fbe3a4c69227c9b79d471cee576.jpg,https://books.toscrape.com/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
616,Three Wishes (River of Time: California #1),Science Fiction,44.18,2,True,In stock,https://books.toscrape.com/media/cache/c7/21/c721943edf481cad5ab32505e2ad3865.jpg,https://books.toscrape.com/three-wishes-river-of-time-california-1_89/index.html
617,The Last Girl (The Dominion Trilogy #1),Science Fiction,36.26,2,True,In stock,https://books.toscrape.com/media/cache/da/47/da4746e620f8ccd7cf20628d1a5e535a.jpg,https://books.toscrape.com/the-last-girl-the-dominion-trilogy-1_70/index.html
618,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),Science Fiction,34.96,4,True,In stock,https://books.toscrape.com/media/cache/f4/83/f4835e9f3fdd8b8107bbb39a391654f0.jpg,https://books.toscrape.com/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html
619,The Book of Basketball: The NBA According to The Sports Guy,Sports and Games,44.84,5,True,In stock,https://books.toscrape.com/media/cache/61/2c/612caeb0b2acb35c100629f0f52a40d7.jpg,https://books.toscrape.com/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
620,"Friday Night Lights: A Town, a Team, and a Dream",Sports and Games,51.22,3,True,In stock,https://books.toscrape.com/media/cache/7d/cf/7dcf6c3b419bf7e7e3b3b8162b177869.jpg,https://books.toscrape.com/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
621,Sugar Rush (Offensive Line #2),Sports and Games,24.42,1,True,In stock,https://books.toscrape.com/media/cache/c3/a9/c3a90a5baa833a37c29c4b03a444737c.jpg,https://books.toscrape.com/sugar-rush-offensive-line-2_108/index.html
622,Settling the Score (The Summer Games #1),Sports and Games,44.91,2,True,In stock,https://books.toscrape.com/media/cache/9b/4e/9b4ece2ab5a6335c8594c878e2f22df1.jpg,https://books.toscrape.com/settling-the-score-the-summer-games-1_50/index.html
623,Icing (Aces Hockey #2),Sports and Games,40.44,4,True,In stock,https://books.toscrape.com/media/cache/8d/1e/8d1e285bf672b2ea66879490cc5f6904.jpg,https://books.toscrape.com/icing-aces-hockey-2_25/index.html
624,The Torch Is Passed: A Harding Family Story,Add a comment,19.09,1,True,In stock,https://books.toscrape.com/media/cache/33/e5/33e507172541628acfd421503196b578.jpg,https://books.toscrape.com/the-torch-is-passed-a-harding-family-story_945/index.html
625,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",Add a comment,23.89,4,True,In stock,https://books.toscrape.com/media/cache/f8/6d/f86d08178e3788563ac17be5aefd29f0.jpg,https://books.toscrape.com/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html
626,The Art Forger,Add a comment,40.76,3,True,In stock,https://books.toscrape.com/media/cache/70/fa/70fa6c0437d9c97dbeada6bd32bf9d2c.jpg,https://books.toscrape.com/the-art-forger_930/index.html
627,On a Midnight Clear,Add a comment,14.07,3,True,In stock,https://books.toscrape.com/media/cache/a1/14/a114d70e7babf110ba42a389078e9a45.jpg,https://books.toscrape.com/on-a-midnight-clear_912/index.html
628,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),Add a comment,53.9,2,True,In stock,https://books.toscrape.com/media/cache/5f/52/5f52b1bc6d45daab2e330c744feb0359.jpg,https://books.toscrape.com/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html
629,"Shobu Samurai, Project Aryoku (#3)",Add a comment,29.06,3,True,In stock,https://books.toscrape.com/media/cache/ae/0c/ae0ccc307568b6d7699786411f3cbcc4.jpg,https://books.toscrape.com/shobu-samurai-project-aryoku-3_830/index.html
630,Modern Romance,Add a comment,28.26,5,True,In stock,https://books.toscrape.com/media/cache/28/78/2878538a1039d9c4649110499a1393fb.jpg,https://books.toscrape.com/modern-romance_820/index.html
631,The White Queen (The Cousins' War #1),Add a comment,25.91,5,True,In stock,https://books.toscrape.com/media/cache/72/d8/72d861617b6d3aababe6e61e8d3c1056.jpg,https://books.toscrape.com/the-white-queen-the-cousins-war-1_768/index.html
632,The Song of Achilles,Add a comment,37.4,5,True,In stock,https://books.toscrape.com/media/cache/66/f7/66f79b76d6c6b64fcc8110515c454e09.jpg,https://books.toscrape.com/the-song-of-achilles_762/index.html
633,The Immortal Life of Henrietta Lacks,Add a comment,40.67,2,True,In stock,https://books.toscrape.com/media/cache/94/ac/94ac87da7b40853013093f08356efa3b.jpg,https://books.toscrape.com/the-immortal-life-of-henrietta-lacks_753/index.html
634,The Dovekeepers,Add a comment,48.78,1,True,In stock,https://books.toscrape.com/media/cache/8f/3f/8f3f4d67e30a8129577ccc4664998345.jpg,https://books.toscrape.com/the-dovekeepers_748/index.html
635,More Than Music (Chasing the Dream #1),Add a comment,37.61,2,True,In stock,https://books.toscrape.com/media/cache/3f/e7/3fe7073a5caac81929524d2d9488f928.jpg,https://books.toscrape.com/more-than-music-chasing-the-dream-1_716/index.html
636,Code Name Verity (Code Name Verity #1),Add a comment,22.13,4,True,In stock,https://books.toscrape.com/media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg,https://books.toscrape.com/code-name-verity-code-name-verity-1_680/index.html
637,Cell,Add a comment,20.29,4,True,In stock,https://books.toscrape.com/media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg,https://books.toscrape.com/cell_674/index.html
638,Angels Walking (Angels Walking #1),Add a comment,34.2,2,True,In stock,https://books.toscrape.com/media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,https://books.toscrape.com/angels-walking-angels-walking-1_662/index.html
639,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Add a comment,56.48,2,True,In stock,https://books.toscrape.com/media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg,https://books.toscrape.com/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html
640,A People's History of the United States,Add a comment,40.79,2,True,In stock,https://books.toscrape.com/media/cache/75/20/75200336c141156746000f7055df344a.jpg,https://books.toscrape.com/a-peoples-history-of-the-united-states_654/index.html
641,A Brush of Wings (Angels Walking #3),Add a comment,55.51,1,True,In stock,https://books.toscrape.com/media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg,https://books.toscrape.com/a-brush-of-wings-angels-walking-3_651/index.html
642,Rook,Add a comment,37.86,4,True,In stock,https://books.toscrape.com/media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg,https://books.toscrape.com/rook_647/index.html
643,The Midnight Watch: A Novel of the Titanic and the Californian,Add a comment,26.2,1,True,In stock,https://books.toscrape.com/media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg,https://books.toscrape.com/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html
644,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Add a comment,59.15,4,True,In stock,https://books.toscrape.com/media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg,https://books.toscrape.com/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html
645,The Children,Add a comment,11.88,3,True,In stock,https://books.toscrape.com/media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg,https://books.toscrape.com/the-children_633/index.html
646,One with You (Crossfire #5),Add a comment,15.71,4,True,In stock,https://books.toscrape.com/media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg,https://books.toscrape.com/one-with-you-crossfire-5_626/index.html
647,Without Shame,Add a comment,48.27,5,True,In stock,https://books.toscrape.com/media/cache/90/86/9086ca3d1d5c4059beb7dcf762926e1e.jpg,https://books.toscrape.com/without-shame_580/index.html
648,Watchmen,Add a comment,58.05,4,True,In stock,https://books.toscrape.com/media/cache/0b/43/0b43137f35134bf211608d1e7197b086.jpg,https://books.toscrape.com/watchmen_579/index.html
649,A Hero's Curse (The Unseen Chronicles #1),Add a comment,50.49,3,True,In stock,https://books.toscrape.com/media/cache/95/68/95685fabe00befa6dc91277cde703b55.jpg,https://books.toscrape.com/a-heros-curse-the-unseen-chronicles-1_557/index.html
650,23 Degrees South: A Tropical Tale of Changing Whether...,Add a comment,35.79,2,True,In stock,https://books.toscrape.com/media/cache/29/3e/293e31894cd2c5bf2aff452b8c818b66.jpg,https://books.toscrape.com/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
651,The Glass Castle,Add a comment,16.24,1,True,In stock,https://books.toscrape.com/media/cache/e0/e9/e0e97d416322d9728df7d9e589d6a998.jpg,https://books.toscrape.com/the-glass-castle_496/index.html
652,The Drowning Girls,Add a comment,35.67,3,True,In stock,https://books.toscrape.com/media/cache/f5/d9/f5d90537f3bed5ad7c8971190beb0730.jpg,https://books.toscrape.com/the-drowning-girls_494/index.html
653,Team of Rivals: The Political Genius of Abraham Lincoln,Add a comment,20.12,5,True,In stock,https://books.toscrape.com/media/cache/56/75/567575381760b5c1ec018d10d350fc5f.jpg,https://books.toscrape.com/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
654,John Adams,Add a comment,57.43,4,True,In stock,https://books.toscrape.com/media/cache/59/b4/59b4f94b4dc4c7cb844a6f24a5e2a41e.jpg,https://books.toscrape.com/john-adams_472/index.html
655,Good in Bed (Cannie Shapiro #1),Add a comment,37.05,5,True,In stock,https://books.toscrape.com/media/cache/1d/f4/1df443b1bd6d7a1d804b4780a666438f.jpg,https://books.toscrape.com/good-in-bed-cannie-shapiro-1_469/index.html
656,The Joy of Cooking,Add a comment,43.27,4,True,In stock,https://books.toscrape.com/media/cache/05/8e/058ebff59d12ebe40df1844bedd9366b.jpg,https://books.toscrape.com/the-joy-of-cooking_449/index.html
657,The Golden Compass (His Dark Materials #1),Add a comment,18.77,1,True,In stock,https://books.toscrape.com/media/cache/e7/9f/e79f81bfea1cb8b0503db022b64da713.jpg,https://books.toscrape.com/the-golden-compass-his-dark-materials-1_445/index.html
